,BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC
1060,0,9700,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1061,1,9700,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,-0.19352,0.1506015,-1.880533
1062,0,9700,0.0049965,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
1063,0,9700,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,1.441137,-0.724536,-1.279744,0.061716,0.1506015,-1.880533
1064,0,9700,0.0049965,0.113667,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,-1.880533
1065,1,9700,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,-1.880533
1066,1,9700,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,-1.672856,-1.279744,0.331048,0.001992,-1.880533
1067,0,9700,-0.377842,-0.569429,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1068,0,9700,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1069,0,9700,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
1070,0,9700,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
1071,0,9700,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,1.441137,-0.724536,-1.279744,0.061716,0.1506015,1.586086
1072,1,9700,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,0.0
1073,0,9700,-0.031859,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
1074,0,9700,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,0.331048,-0.3573535,1.586086
1075,1,9700,0.0049965,0.113667,-0.138124,-0.200102,0.515645,-0.937529,-1.18153,-0.265472,0.331048,-0.3573535,-1.880533
1076,0,9800,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1077,0,9800,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1078,0,9800,0.334598,0.574616,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
1079,0,9800,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,-0.16008825,1.586086
1080,0,9800,0.0049965,0.113667,0.062752,1.02024,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1081,0,9800,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.061716,0.001992,1.586086
1082,1,9800,-0.377842,0.113667,-0.138124,-0.200102,-0.077638,0.219107,-0.724536,-0.265472,1.4814455,0.1506015,-1.880533
1083,0,9800,0.133993,0.574616,-0.138124,-0.654481,-0.077638,0.219107,0.4963185,-1.298188,0.331048,-0.3573535,1.586086
1084,0,9800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
1085,0,9800,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.001992,1.586086
1086,0,9800,0.0049965,0.113667,-0.138124,0.35948,-0.106163,-2.444277,-0.724536,-1.279744,0.061716,0.1506015,1.586086
1087,0,9800,0.133993,0.346419,0.062752,-0.200102,-0.077638,0.574296,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
1088,0,9800,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
1089,0,9800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,1.586086
1090,0,9800,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.331048,-0.3573535,1.586086
1091,0,9800,0.133993,0.574616,-0.138124,-0.654481,-0.077638,0.219107,0.4963185,-1.298188,0.331048,-0.3573535,1.586086
1092,0,9800,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
1093,0,9800,-0.031859,-0.569429,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1094,0,9800,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,0.001992,1.586086
1095,0,9800,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
1096,0,9800,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
1097,0,9800,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1098,0,9800,0.133993,0.113667,0.062752,-0.200102,-0.106163,-2.444277,0.4963185,-0.308073,0.331048,-1.12374,1.586086
1099,0,9800,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.298188,-0.19352,0.1506015,1.586086
1100,0,9800,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
1101,0,9800,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1102,1,9900,-0.377842,0.346419,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,0.0
1103,0,9900,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
1104,0,9900,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.061716,0.001992,1.586086
1105,0,9900,0.133993,0.574616,-0.138124,-0.654481,-0.077638,0.219107,0.4963185,-1.298188,0.331048,-0.3573535,1.586086
1106,0,9900,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,-0.724536,-0.265472,0.331048,-0.3573535,1.586086
1107,1,9900,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.298188,0.331048,-1.12374,1.586086
1108,0,9900,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1109,0,9900,-0.377842,-0.569429,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1110,0,9900,0.0049965,0.113667,-0.138124,-0.200102,0.515645,-0.937529,-1.672856,-1.279744,0.061716,0.1506015,-1.880533
1111,0,9900,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.574296,-0.724536,-1.279744,0.061716,0.001992,-1.880533
1112,1,9900,-0.377842,-0.569429,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
1113,0,9900,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1114,0,9900,0.0049965,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1115,1,9900,0.133993,0.113667,0.062752,-0.200102,-0.106163,1.441137,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1116,0,9900,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
1117,0,9900,0.0049965,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1118,0,9900,0.0049965,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1119,0,9900,0.133993,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
1120,0,9900,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1121,0,9900,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1122,0,9900,0.334598,0.574616,-0.138124,-0.654481,-0.077638,0.219107,0.4963185,-1.298188,0.331048,-0.3573535,1.586086
1123,0,9900,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.672856,-0.265472,-0.19352,0.1506015,0.192021
1124,0,9900,-0.377842,0.113667,-0.138124,0.35948,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1125,1,9900,-0.377842,-0.569429,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
1126,0,9900,-0.377842,-0.569429,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
1127,0,9900,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.672856,-0.265472,0.061716,0.1506015,1.586086
1128,1,9900,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,-1.18153,-1.279744,0.061716,0.1506015,1.586086
1129,0,9900,0.334598,0.346419,-0.138124,0.35948,0.158119,0.219107,0.4963185,-1.279744,0.061716,-0.16008825,1.586086
1130,0,10000,0.133993,0.113667,0.062752,0.35948,-0.106163,1.441137,-1.672856,-1.279744,-0.6550004,0.001992,-1.880533
1131,1,10000,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,-0.724536,-1.279744,-0.19352,0.001992,-1.880533
1132,1,10000,-0.377842,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1133,0,10000,0.133993,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,1.4814455,0.1506015,-1.880533
1134,0,10000,0.133993,0.113667,-0.138124,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.001992,0.192021
1135,0,10000,-0.031859,0.113667,-0.138124,-0.200102,-0.106163,1.441137,0.4963185,-1.279744,-0.19352,0.1506015,1.586086
1136,0,10000,0.334598,0.346419,-0.138124,0.35948,0.158119,0.219107,0.4963185,-1.279744,-0.19352,-0.16008825,1.586086
1137,0,10000,-0.031859,-0.569429,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
1138,0,10000,0.0049965,0.113667,0.062752,1.02024,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1139,1,10000,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
1140,1,10000,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,-1.880533
1141,1,10000,-0.377842,-0.569429,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.19352,-0.3573535,-1.880533
1142,1,10000,-0.031859,-0.569429,-0.138124,-0.654481,-0.106163,0.219107,-1.672856,-1.279744,-0.6550004,0.1506015,-1.880533
1143,1,10000,-0.377842,0.113667,-0.138124,-0.654481,-0.077638,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,-1.880533
1144,1,10000,-0.031859,-4.097494,-0.138124,-0.200102,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
1145,1,10000,0.334598,0.009923,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,-1.880533
1146,1,10000,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.298188,-0.6550004,0.1506015,-1.880533
1147,1,10000,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,-0.16008825,-1.880533
1148,1,10000,-0.377842,0.113667,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1149,1,10000,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-0.265472,0.331048,-0.3573535,-1.880533
1150,1,10000,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,0.219107,-0.724536,-0.265472,-0.19352,0.1506015,-1.880533
1151,0,10000,-0.377842,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1152,0,10000,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,0.331048,-0.16008825,-1.880533
1153,0,10000,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,-1.880533
1154,0,10000,-0.031859,-0.569429,-0.138124,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,0.331048,-0.3573535,-1.880533
1155,0,10000,-0.377842,0.113667,0.062752,0.35948,0.515645,0.219107,-0.724536,-1.279744,0.061716,0.1506015,-1.880533
1156,0,10000,-0.377842,0.113667,0.062752,-0.200102,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
1157,0,10000,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.001992,-1.880533
1158,0,10000,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,-1.880533
1159,0,10000,0.0049965,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.16008825,-1.880533
1160,0,10000,0.334598,0.574616,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.331048,0.1506015,-1.880533
1161,0,10000,0.133993,0.346419,-0.138124,0.35948,-0.077638,0.219107,-1.18153,-1.279744,0.331048,0.1506015,-1.880533
1162,0,10000,-0.377842,0.113667,-0.138124,-0.200102,0.515645,0.219107,-0.724536,-0.265472,0.331048,0.1506015,-1.880533
1163,0,10000,-0.031859,-0.569429,-0.138124,1.02024,0.515645,0.219107,0.4963185,-1.279744,0.061716,-0.3573535,-1.880533
1164,0,10000,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1165,0,10000,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1166,0,10000,0.334598,0.16817,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.061716,-0.3573535,-1.880533
1167,0,10000,-0.031859,0.16817,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,-0.16008825,-1.880533
1168,0,10000,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-1.18153,-1.279744,0.331048,0.1506015,-1.880533
1169,0,10000,0.133993,0.346419,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
1170,0,10000,0.133993,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.061716,0.1506015,-1.880533
1171,0,10000,0.334598,0.346419,0.062752,0.35948,-0.077638,-0.937529,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1172,0,10000,0.334598,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
1173,0,10000,-0.377842,0.113667,0.062752,0.35948,0.515645,0.219107,-1.18153,-1.279744,0.061716,0.1506015,-1.880533
1174,1,10000,0.0049965,-4.097494,0.062752,-0.200102,-0.077638,-0.937529,0.4963185,-1.298188,-0.6550004,-0.3573535,-1.880533
1175,1,10000,-0.377842,0.113667,-0.138124,-0.200102,-0.106163,-2.444277,-1.672856,-1.279744,-0.6550004,0.1506015,-1.880533
1176,1,10000,-0.377842,-0.569429,-0.138124,0.35948,-0.106163,0.219107,-1.18153,-1.279744,0.061716,0.1506015,-1.880533
1177,1,10000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-0.724536,-0.265472,-0.6550004,0.001992,-1.880533
1178,1,10000,-0.377842,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-1.298188,-0.19352,-0.3573535,-1.880533
1179,1,10000,0.0049965,0.113667,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-0.265472,0.061716,0.1506015,-1.880533
1180,1,10000,0.133993,0.346419,-0.138124,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1181,1,10000,0.0049965,-4.097494,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,-1.880533
1182,1,10000,0.334598,0.346419,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.6550004,0.1506015,-1.880533
1183,1,10000,0.334598,0.16817,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,-1.880533
1184,1,10000,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,-1.672856,-1.279744,0.061716,0.1506015,-1.880533
1185,1,10000,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,1.441137,-1.18153,-1.279744,0.331048,-0.16008825,-1.880533
1186,1,10000,-0.377842,-0.569429,0.062752,-0.200102,0.515645,-2.444277,0.4963185,-0.265472,-0.19352,-0.3573535,-1.880533
1187,1,10000,0.334598,0.346419,0.062752,-0.654481,0.158119,0.219107,0.4963185,-1.279744,0.061716,0.1506015,-1.880533
1188,1,10000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,-1.880533
1189,1,10000,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.298188,-0.6550004,-1.12374,-1.880533
1190,1,10000,0.133993,0.346419,0.062752,-0.200102,0.515645,0.574296,0.0,-1.279744,-0.6550004,0.1506015,-1.880533
1191,1,10000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,-2.444277,-0.724536,-0.265472,-0.19352,0.1506015,-1.880533
1192,1,10000,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.0,-1.672856,-0.265472,-0.6550004,0.1506015,-1.880533
1193,1,10000,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,1.441137,0.4963185,-1.298188,0.331048,-1.12374,-1.880533
1194,1,10000,-0.377842,-0.569429,0.062752,-0.200102,0.515645,0.219107,0.4963185,-1.279744,0.061716,0.1506015,-1.880533
1195,1,10000,0.133993,0.113667,-0.138124,0.35948,-0.106163,1.441137,-0.724536,-0.265472,0.331048,0.1506015,-1.880533
1196,1,10000,-0.031859,0.113667,-0.138124,-0.200102,-0.106163,-2.444277,-2.878362,-1.279744,-0.19352,-0.16008825,-1.880533
1197,1,10000,-0.031859,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,-0.3573535,-1.880533
1198,1,10000,-0.031859,-4.097494,0.062752,-0.200102,-0.077638,1.441137,-1.18153,-0.265472,-0.6550004,0.001992,-1.880533
1199,1,10000,0.334598,0.346419,0.062752,-0.200102,-0.077638,-0.937529,-1.672856,-0.265472,-0.19352,0.1506015,-1.880533
1200,1,10000,0.133993,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,-1.880533
1201,1,10000,0.334598,0.346419,0.062752,0.35948,-0.077638,1.441137,0.4963185,-0.265472,0.061716,-1.12374,-1.880533
1202,1,10000,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,-1.12374,-1.880533
1203,0,10000,0.334598,0.574616,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.331048,0.1506015,0.192021
1204,0,10000,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,-0.724536,-0.265472,-0.6550004,0.1506015,1.586086
1205,0,10000,0.334598,0.16817,-0.138124,0.35948,-0.106163,0.219107,-0.724536,-1.279744,0.061716,-0.3573535,1.586086
1206,1,10000,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,1.4814455,0.1506015,-1.880533
1207,0,10000,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.001992,1.586086
1208,0,10000,0.0049965,0.346419,0.062752,-0.654481,-0.106163,0.219107,-0.724536,-0.265472,0.331048,0.1506015,1.586086
1209,0,10000,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
1210,0,10000,-0.377842,0.113667,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1211,0,10100,0.0049965,0.574616,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1212,0,10100,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,-0.724536,-1.279744,0.331048,0.1506015,1.586086
1213,0,10100,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.19352,0.1506015,0.192021
1214,0,10100,-0.377842,-0.569429,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-1.12374,1.586086
1215,0,10100,0.133993,0.113667,0.062752,0.35948,-0.106163,-0.937529,-0.724536,-1.279744,-0.6550004,0.1506015,1.586086
1216,1,10100,-0.031859,-0.569429,0.062752,-0.200102,0.515645,-0.937529,0.4963185,-0.265472,0.061716,-0.3573535,-1.880533
1217,0,10100,0.133993,0.113667,0.062752,-0.654481,-0.106163,0.219107,0.4963185,-0.265472,0.331048,-0.16008825,1.586086
1218,0,10100,0.133993,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1219,0,10100,0.334598,0.574616,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,-0.19352,0.1506015,1.586086
1220,0,10100,0.0049965,0.113667,0.062752,-0.200102,-0.077638,0.219107,-1.672856,-1.279744,0.331048,-0.16008825,1.586086
1221,0,10100,0.0049965,0.113667,-0.138124,-0.200102,0.515645,0.219107,-1.672856,-1.279744,0.061716,0.1506015,1.586086
1222,1,10100,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.574296,-1.672856,-0.265472,1.4814455,0.1506015,-1.880533
1223,0,10100,0.133993,0.113667,0.062752,-0.200102,-0.106163,0.574296,0.4963185,-1.279744,0.331048,0.001992,1.586086
1224,0,10100,0.133993,0.113667,0.062752,0.35948,-0.077638,0.219107,0.4963185,-0.265472,0.331048,-0.3573535,1.586086
1225,0,10100,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,0.061716,0.1506015,1.586086
1226,0,10100,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.331048,0.1506015,1.586086
1227,0,10100,0.133993,0.113667,0.062752,1.02024,-0.106163,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1228,0,10100,0.0049965,0.113667,-0.138124,-0.200102,-0.077638,-0.937529,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1229,0,10100,0.334598,0.574616,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
1230,0,10100,0.0049965,0.113667,-0.138124,-0.200102,-0.106163,0.219107,-0.724536,-1.279744,0.061716,0.1506015,1.586086
1231,0,10100,0.133993,0.113667,-0.138124,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,-0.3573535,1.586086
1232,0,10100,0.0049965,0.113667,0.062752,0.35948,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.1506015,1.586086
1233,0,10100,0.334598,0.346419,0.062752,-0.200102,-0.077638,0.219107,0.4963185,-1.279744,-0.6550004,0.1506015,0.192021
1234,0,10100,-0.031859,0.16817,-0.138124,0.35948,-0.106163,0.219107,0.4963185,-1.279744,0.331048,-0.16008825,1.586086
1235,0,10100,-0.031859,0.113667,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
1236,0,10200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,-0.937529,0.4963185,-1.279744,-0.19352,0.1506015,-1.880533
1237,0,10200,-0.377842,-0.569429,0.062752,1.02024,0.515645,0.574296,0.4963185,-0.308073,0.331048,-0.16008825,1.586086
1238,0,10200,0.0049965,0.346419,0.062752,0.35948,-0.077638,0.219107,0.4963185,-1.279744,0.331048,0.1506015,1.586086
1239,0,10200,0.133993,0.346419,0.062752,-0.200102,-0.077638,0.574296,0.4963185,-0.265472,-0.6550004,0.1506015,1.586086
1240,1,10200,0.133993,0.346419,-0.138124,0.35948,-0.077638,0.219107,0.0,-0.265472,0.331048,-0.16008825,1.586086
1241,0,10200,0.334598,0.346419,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-0.265472,0.061716,0.001992,1.586086
1242,0,10200,0.0049965,0.113667,0.062752,-0.200102,-0.106163,0.219107,0.4963185,-1.279744,0.061716,0.1506015,1.586086
